ISO_code,Continent,Country/Region,Date,Susceptibles Smooth (S),Infected Smooth (I),Recovered Smooth (R),Deaths Smooth (D),Total Population (N),Total Population Without Deahts (N Alive)
ESP,Europe,Spain,2021-02-27,44154138.42857143,146939.42857142858,2961276.0,70260.14285714286,47332614.0,47262353.85714286
ESP,Europe,Spain,2021-02-28,44146219.71428571,138754.57142857142,2977088.0,70551.71428571429,47332614.0,47262062.28571428
ESP,Europe,Spain,2021-03-01,44138996.85714286,132260.2857142857,2990523.2857142864,70833.57142857142,47332614.0,47261780.428571425
ESP,Europe,Spain,2021-03-02,44132839.85714285,125608.71428571428,3003085.8571428573,71079.57142857142,47332614.0,47261534.428571425
ESP,Europe,Spain,2021-03-03,44127122.14285714,119506.71428571428,3014651.4285714286,71333.71428571429,47332614.0,47261280.28571428
ESP,Europe,Spain,2021-03-04,44121908.85714286,113372.28571428572,3025758.0,71574.85714285714,47332614.0,47261039.14285714
ESP,Europe,Spain,2021-03-05,44116936.571428575,107383.28571428572,3036434.1428571427,71860.0,47332614.0,47260754.0
ESP,Europe,Spain,2021-03-06,44111964.28571429,101394.28571428572,3047110.2857142864,72145.14285714286,47332614.0,47260468.85714286
ESP,Europe,Spain,2021-03-07,44106992.00000001,95405.28571428572,3057786.4285714286,72430.28571428571,47332614.0,47260183.71428572
ESP,Europe,Spain,2021-03-08,44102594.00000001,90185.42857142855,3067143.2857142864,72691.28571428571,47332614.0,47259922.71428572
ESP,Europe,Spain,2021-03-09,44097622.85714286,85883.0,3076141.7142857136,72966.42857142858,47332614.0,47259647.571428575
ESP,Europe,Spain,2021-03-10,44092511.42857143,81989.57142857142,3084901.7142857136,73211.28571428571,47332614.00000001,47259402.714285724
ESP,Europe,Spain,2021-03-11,44087368.85714286,78846.42857142858,3092961.1428571427,73437.57142857142,47332614.0,47259176.428571425
ESP,Europe,Spain,2021-03-12,44082412.85714286,76015.28571428571,3100588.2857142864,73597.57142857142,47332614.0,47259016.428571425
ESP,Europe,Spain,2021-03-13,44077456.85714286,73184.14285714286,3108215.4285714286,73757.57142857142,47332614.0,47258856.428571425
ESP,Europe,Spain,2021-03-14,44072500.85714285,70353.0,3115842.571428572,73917.57142857142,47332614.0,47258696.428571425
ESP,Europe,Spain,2021-03-15,44067630.57142857,68141.14285714286,3122783.571428572,74058.71428571429,47332614.0,47258555.28571428
ESP,Europe,Spain,2021-03-16,44062624.571428575,67116.42857142858,3128694.571428572,74178.42857142858,47332614.0,47258435.571428575
ESP,Europe,Spain,2021-03-17,44057765.28571429,66393.28571428571,3134158.1428571427,74297.28571428571,47332614.0,47258316.71428572
ESP,Europe,Spain,2021-03-18,44052911.571428575,66157.0,3139130.2857142864,74415.14285714286,47332614.0,47258198.85714286
ESP,Europe,Spain,2021-03-19,44048821.85714287,65466.42857142857,3143817.4285714286,74508.28571428571,47332614.00000001,47258105.714285724
ESP,Europe,Spain,2021-03-20,44044732.14285714,64775.857142857145,3148504.571428572,74601.42857142858,47332614.0,47258012.571428575
ESP,Europe,Spain,2021-03-21,44040642.42857143,64085.285714285725,3153191.7142857136,74694.57142857142,47332614.00000001,47257919.42857143
ESP,Europe,Spain,2021-03-22,44035822.28571428,64608.57142857143,3157328.7142857136,74854.42857142858,47332614.0,47257759.571428575
ESP,Europe,Spain,2021-03-23,44030923.0,64643.42857142857,3162024.7142857136,75022.85714285714,47332614.0,47257591.14285714
ESP,Europe,Spain,2021-03-24,44026894.0,63670.0,3166891.2857142864,75158.71428571429,47332614.0,47257455.28571428
ESP,Europe,Spain,2021-03-25,44021836.0,63596.0,3171807.571428572,75374.42857142858,47332614.0,47257239.571428575
ESP,Europe,Spain,2021-03-26,44015694.28571428,64641.714285714275,3176603.571428572,75674.42857142858,47332614.0,47256939.571428575
ESP,Europe,Spain,2021-03-27,44009552.571428575,65687.42857142858,3181399.571428572,75974.42857142858,47332614.0,47256639.571428575
ESP,Europe,Spain,2021-03-28,44003410.85714286,66733.14285714286,3186195.571428572,76274.42857142858,47332614.0,47256339.571428575
ESP,Europe,Spain,2021-03-29,43997407.71428571,67770.57142857142,3190924.7142857136,76511.0,47332614.0,47256103.0
ESP,Europe,Spain,2021-03-30,43991479.14285714,68589.85714285714,3195811.0,76734.0,47332614.0,47255880.0
ESP,Europe,Spain,2021-03-31,43984331.42857143,70752.14285714286,3200551.4285714286,76979.0,47332614.0,47255635.0
ESP,Europe,Spain,2021-04-01,43978094.85714286,72092.71428571429,3205287.2857142864,77139.14285714286,47332614.0,47255474.85714286
ESP,Europe,Spain,2021-04-02,43972942.0,73173.14285714286,3209283.8571428573,77215.0,47332614.0,47255399.0
ESP,Europe,Spain,2021-04-03,43966421.85714287,75598.42857142858,3213280.4285714286,77313.28571428571,47332614.00000001,47255300.714285724
ESP,Europe,Spain,2021-04-04,43959901.71428571,78023.71428571429,3217277.0,77411.57142857142,47332614.0,47255202.428571425
ESP,Europe,Spain,2021-04-05,43954116.0,79065.71428571429,3221937.2857142864,77495.0,47332614.0,47255119.0
ESP,Europe,Spain,2021-04-06,43948097.57142857,80266.71428571429,3226668.1428571427,77581.57142857142,47332614.0,47255032.428571425
ESP,Europe,Spain,2021-04-07,43942042.85714286,82345.71428571429,3230561.2857142864,77664.14285714286,47332614.0,47254949.85714286
ESP,Europe,Spain,2021-04-08,43935579.57142857,83875.57142857142,3235403.571428572,77755.28571428571,47332614.0,47254858.71428572
ESP,Europe,Spain,2021-04-09,43927562.71428572,85938.28571428571,3241245.2857142864,77867.71428571429,47332614.0,47254746.28571428
ESP,Europe,Spain,2021-04-10,43920913.14285714,86656.14285714286,3247087.0,77957.71428571429,47332614.0,47254656.28571428
ESP,Europe,Spain,2021-04-11,43914263.57142857,87374.0,3252928.7142857136,78047.71428571429,47332614.0,47254566.28571428
ESP,Europe,Spain,2021-04-12,43905844.85714286,89920.14285714287,3258695.2857142864,78153.71428571429,47332614.0,47254460.28571428
ESP,Europe,Spain,2021-04-13,43897473.42857143,92484.0,3264400.8571428573,78255.71428571429,47332614.00000001,47254358.28571429
ESP,Europe,Spain,2021-04-14,43888861.14285714,94090.85714285713,3271303.571428572,78358.42857142858,47332614.0,47254255.571428575
ESP,Europe,Spain,2021-04-15,43880282.85714286,96492.28571428572,3277380.0,78458.85714285714,47332614.0,47254155.14285714
ESP,Europe,Spain,2021-04-16,43871744.14285714,99860.71428571428,3282457.0,78552.14285714286,47332614.0,47254061.85714286
ESP,Europe,Spain,2021-04-17,43863205.42857143,101884.28571428572,3288878.8571428573,78645.42857142858,47332614.0,47253968.571428575
ESP,Europe,Spain,2021-04-18,43854666.71428571,103907.85714285713,3295300.7142857136,78738.71428571429,47332614.0,47253875.28571428
ESP,Europe,Spain,2021-04-19,43846367.0,106422.85714285713,3301003.0,78821.14285714286,47332614.0,47253792.85714286
ESP,Europe,Spain,2021-04-20,43838966.14285714,107823.71428571428,3306934.8571428573,78889.28571428571,47332614.0,47253724.71428572
ESP,Europe,Spain,2021-04-21,43830530.42857143,110200.42857142855,3312907.0,78976.14285714286,47332614.0,47253637.85714286
ESP,Europe,Spain,2021-04-22,43821930.28571428,112340.71428571428,3319279.1428571427,79063.85714285714,47332614.0,47253550.14285714
ESP,Europe,Spain,2021-04-23,43813168.28571428,113111.14285714286,3327183.571428572,79151.0,47332614.0,47253463.0
ESP,Europe,Spain,2021-04-24,43804406.28571429,115226.42857142855,3333743.1428571427,79238.14285714286,47332614.0,47253375.85714286
ESP,Europe,Spain,2021-04-25,43795644.28571428,117341.71428571428,3340302.7142857136,79325.28571428571,47332614.0,47253288.71428572
ESP,Europe,Spain,2021-04-26,43787056.42857143,117526.0,3348615.4285714286,79416.14285714286,47332614.0,47253197.85714286
ESP,Europe,Spain,2021-04-27,43777373.57142857,118831.85714285714,3356884.8571428573,79523.71428571429,47332614.0,47253090.28571428
ESP,Europe,Spain,2021-04-28,43768984.00000001,118629.14285714286,3365394.4285714286,79606.42857142858,47332614.0,47253007.571428575
ESP,Europe,Spain,2021-04-29,43760690.28571428,118361.57142857145,3373872.2857142864,79689.85714285714,47332614.0,47252924.14285714
ESP,Europe,Spain,2021-04-30,43752767.42857143,117749.71428571428,3382317.7142857136,79779.14285714286,47332614.00000001,47252834.857142866
ESP,Europe,Spain,2021-05-01,43744844.571428575,117137.85714285714,3390763.1428571427,79868.42857142858,47332614.0,47252745.571428575
ESP,Europe,Spain,2021-05-02,43736921.71428571,116526.0,3399208.571428572,79957.71428571429,47332614.0,47252656.28571428
ESP,Europe,Spain,2021-05-03,43729498.71428572,115652.42857142855,3407425.8571428573,80037.0,47332614.0,47252577.0
ESP,Europe,Spain,2021-05-04,43722525.71428571,115215.0,3414758.571428572,80114.71428571429,47332614.0,47252499.28571428
ESP,Europe,Spain,2021-05-05,43715888.14285714,113414.71428571428,3423107.4285714286,80203.71428571429,47332614.0,47252410.28571428
ESP,Europe,Spain,2021-05-06,43709562.42857143,111135.71428571428,3431619.8571428573,80296.0,47332614.00000001,47252318.00000001
ESP,Europe,Spain,2021-05-07,43703372.28571428,108568.71428571428,3440294.7142857136,80378.28571428571,47332614.0,47252235.71428572
ESP,Europe,Spain,2021-05-08,43697182.142857134,106001.71428571428,3448969.571428572,80460.57142857142,47332614.0,47252153.428571425
ESP,Europe,Spain,2021-05-09,43690992.0,103434.71428571428,3457644.4285714286,80542.85714285714,47332614.0,47252071.14285714
ESP,Europe,Spain,2021-05-10,43685140.28571429,100703.42857142855,3466141.4285714286,80628.85714285714,47332614.0,47251985.14285714
ESP,Europe,Spain,2021-05-11,43679227.71428571,96940.57142857145,3475716.7142857136,80729.0,47332614.0,47251885.0
ESP,Europe,Spain,2021-05-12,43673300.71428571,94469.0,3484023.571428572,80820.71428571429,47332614.0,47251793.28571428
ESP,Europe,Spain,2021-05-13,43667696.42857143,91783.71428571428,3492233.8571428573,80900.0,47332614.00000001,47251714.00000001
ESP,Europe,Spain,2021-05-14,43662354.85714286,89213.57142857142,3500067.4285714286,80978.14285714286,47332614.0,47251635.85714286
ESP,Europe,Spain,2021-05-15,43657013.28571429,86643.42857142858,3507901.0,81056.28571428571,47332614.0,47251557.71428572
ESP,Europe,Spain,2021-05-16,43651671.71428572,84073.28571428571,3515734.571428572,81134.42857142858,47332614.0,47251479.571428575
ESP,Europe,Spain,2021-05-17,43646747.71428572,81576.85714285714,3523078.2857142864,81211.14285714286,47332614.0,47251402.85714286
ESP,Europe,Spain,2021-05-18,43641959.85714285,79412.0,3529973.571428572,81268.57142857142,47332614.0,47251345.428571425
ESP,Europe,Spain,2021-05-19,43637220.28571428,77551.57142857142,3536522.1428571427,81320.0,47332614.0,47251294.0
ESP,Europe,Spain,2021-05-20,43632476.142857134,76016.57142857142,3542755.571428572,81365.71428571429,47332614.0,47251248.28571428
ESP,Europe,Spain,2021-05-21,43627954.14285714,74390.57142857142,3548863.4285714286,81405.85714285714,47332614.0,47251208.14285714
ESP,Europe,Spain,2021-05-22,43623432.14285714,72764.57142857142,3554971.2857142864,81446.0,47332614.0,47251168.0
ESP,Europe,Spain,2021-05-23,43618910.14285714,71138.57142857142,3561079.1428571427,81486.14285714286,47332614.0,47251127.85714286
ESP,Europe,Spain,2021-05-24,43614387.28571428,69855.85714285714,3566844.8571428573,81526.0,47332614.0,47251088.0
ESP,Europe,Spain,2021-05-25,43609668.571428575,68719.42857142858,3572657.2857142864,81568.71428571429,47332614.0,47251045.28571428
ESP,Europe,Spain,2021-05-26,43605103.142857134,67408.57142857142,3578492.571428572,81609.71428571429,47332614.0,47251004.28571428
ESP,Europe,Spain,2021-05-27,43600600.99999999,66344.71428571429,3584017.571428572,81650.71428571429,47332614.0,47250963.28571428
ESP,Europe,Spain,2021-05-28,43596000.28571429,65641.28571428571,3589281.0,81691.42857142858,47332614.0,47250922.571428575
ESP,Europe,Spain,2021-05-29,43591399.571428575,64937.857142857145,3594544.4285714286,81732.14285714286,47332614.0,47250881.85714286
ESP,Europe,Spain,2021-05-30,43586798.85714286,64234.42857142857,3599807.8571428573,81772.85714285714,47332614.0,47250841.14285714
ESP,Europe,Spain,2021-05-31,43582388.85714286,63762.57142857143,3604655.142857143,81807.42857142858,47332614.0,47250806.571428575
ESP,Europe,Spain,2021-06-01,43578117.571428575,63277.42857142857,3609385.5714285714,81833.42857142858,47332614.0,47250780.571428575
ESP,Europe,Spain,2021-06-02,43573849.57142857,62829.57142857143,3614073.7142857136,81861.14285714286,47332614.0,47250752.85714286
ESP,Europe,Spain,2021-06-03,43569587.28571429,62370.42857142857,3618772.142857143,81884.14285714286,47332614.0,47250729.85714286
ESP,Europe,Spain,2021-06-04,43565398.28571428,62036.142857142855,3623254.0,81925.57142857142,47332614.0,47250688.428571425
ESP,Europe,Spain,2021-06-05,43561209.28571428,61701.714285714275,3627735.857142857,81967.14285714286,47332614.0,47250646.85714286
ESP,Europe,Spain,2021-06-06,43557020.28571428,61367.285714285725,3632217.7142857136,82008.71428571429,47332614.0,47250605.28571428
ESP,Europe,Spain,2021-06-07,43552858.42857143,61005.714285714275,3636700.7142857136,82049.14285714286,47332614.00000001,47250564.857142866
ESP,Europe,Spain,2021-06-08,43548822.85714285,60318.714285714275,3641376.7142857136,82095.71428571429,47332614.0,47250518.28571428
ESP,Europe,Spain,2021-06-09,43544866.85714286,59709.857142857145,3645901.142857143,82136.14285714286,47332614.0,47250477.85714286
ESP,Europe,Spain,2021-06-10,43539660.28571428,60395.857142857145,3650362.2857142864,82195.57142857142,47332614.0,47250418.428571425
ESP,Europe,Spain,2021-06-11,43534571.85714286,60880.57142857143,3654922.2857142864,82239.28571428571,47332614.0,47250374.71428572
ESP,Europe,Spain,2021-06-12,43529483.42857143,61365.42857142857,3659482.2857142864,82282.85714285714,47332614.0,47250331.14285714
ESP,Europe,Spain,2021-06-13,43524395.00000001,61850.285714285725,3664042.2857142864,82326.42857142858,47332614.0,47250287.571428575
ESP,Europe,Spain,2021-06-14,43519502.99999999,62326.714285714275,3668417.7142857136,82366.57142857142,47332614.0,47250247.428571425
ESP,Europe,Spain,2021-06-15,43514621.28571428,62924.57142857143,3672663.0,82405.14285714286,47332614.0,47250208.85714286
ESP,Europe,Spain,2021-06-16,43509824.57142857,63440.57142857143,3676903.2857142864,82445.57142857142,47332614.0,47250168.428571425
ESP,Europe,Spain,2021-06-17,43506428.85714285,62572.857142857145,3681142.5714285714,82469.71428571429,47332614.0,47250144.28571428
ESP,Europe,Spain,2021-06-18,43503022.85714286,61809.714285714275,3685290.142857143,82491.28571428571,47332614.0,47250122.71428572
ESP,Europe,Spain,2021-06-19,43499616.85714285,61046.714285714275,3689437.5714285714,82512.85714285714,47332614.0,47250101.14285714
ESP,Europe,Spain,2021-06-20,43496210.85714286,60283.714285714275,3693585.0,82534.42857142858,47332614.0,47250079.571428575
ESP,Europe,Spain,2021-06-21,43492941.71428572,59406.857142857145,3697706.4285714286,82559.0,47332614.0,47250055.0
ESP,Europe,Spain,2021-06-22,43489585.71428572,58753.857142857145,3701695.4285714286,82579.0,47332614.0,47250035.0
ESP,Europe,Spain,2021-06-23,43486157.0,58248.0,3705611.0,82598.0,47332614.0,47250016.0
ESP,Europe,Spain,2021-06-24,43482684.0,56555.0,3710758.142857143,82616.85714285714,47332614.0,47249997.14285714
ESP,Europe,Spain,2021-06-25,43479109.57142857,55066.571428571435,3715802.857142857,82635.0,47332614.0,47249979.0
ESP,Europe,Spain,2021-06-26,43475535.14285714,53578.0,3720847.7142857136,82653.14285714286,47332614.0,47249960.85714286
ESP,Europe,Spain,2021-06-27,43471960.71428572,52089.428571428565,3725892.5714285714,82671.28571428571,47332614.0,47249942.71428572
ESP,Europe,Spain,2021-06-28,43467962.0,51222.0,3730744.4285714286,82685.57142857142,47332614.0,47249928.428571425
ESP,Europe,Spain,2021-06-29,43463527.42857143,50797.714285714275,3735587.5714285714,82701.28571428571,47332614.00000001,47249912.714285724
ESP,Europe,Spain,2021-06-30,43458394.85714286,51155.857142857145,3740343.857142857,82719.42857142858,47332614.0,47249894.571428575
ESP,Europe,Spain,2021-07-01,43452142.571428575,54019.857142857145,3743715.4285714286,82736.14285714286,47332614.0,47249877.85714286
ESP,Europe,Spain,2021-07-02,43444799.0,57960.142857142855,3747099.857142857,82755.0,47332614.0,47249859.0
ESP,Europe,Spain,2021-07-03,43437455.42857143,61900.42857142857,3750484.2857142864,82773.85714285714,47332614.0,47249840.14285714
ESP,Europe,Spain,2021-07-04,43430111.85714285,65840.71428571429,3753868.7142857136,82792.71428571429,47332614.0,47249821.28571428
ESP,Europe,Spain,2021-07-05,43419564.28571429,73123.0,3757113.2857142864,82813.42857142858,47332614.0,47249800.571428575
ESP,Europe,Spain,2021-07-06,43408010.14285714,81323.57142857142,3760449.2857142864,82831.0,47332614.0,47249783.0
ESP,Europe,Spain,2021-07-07,43395290.71428572,90619.85714285713,3763859.0,82844.42857142858,47332614.0,47249769.571428575
ESP,Europe,Spain,2021-07-08,43381861.0,100579.14285714287,3767313.142857143,82860.71428571429,47332614.0,47249753.28571428
ESP,Europe,Spain,2021-07-09,43367100.42857143,111770.28571428572,3770869.4285714286,82873.85714285714,47332614.0,47249740.14285714
ESP,Europe,Spain,2021-07-10,43352339.85714286,122961.42857142855,3774425.7142857136,82887.0,47332614.0,47249727.0
ESP,Europe,Spain,2021-07-11,43337579.28571428,134152.57142857142,3777982.0,82900.14285714286,47332614.0,47249713.85714286
ESP,Europe,Spain,2021-07-12,43322629.42857143,145105.7142857143,3781966.4285714286,82912.42857142858,47332614.0,47249701.571428575
ESP,Europe,Spain,2021-07-13,43303419.14285714,159885.57142857142,3786385.2857142864,82924.0,47332614.0,47249690.0
ESP,Europe,Spain,2021-07-14,43282922.28571428,175257.42857142858,3791499.7142857136,82934.57142857142,47332614.0,47249679.428571425
ESP,Europe,Spain,2021-07-15,43260943.85714286,190987.85714285716,3797735.2857142864,82947.0,47332614.0,47249667.0
ESP,Europe,Spain,2021-07-16,43237653.85714286,206939.85714285716,3805060.0,82960.28571428571,47332614.0,47249653.71428572
ESP,Europe,Spain,2021-07-17,43214363.85714285,222891.85714285716,3812384.7142857136,82973.57142857142,47332614.0,47249640.428571425
ESP,Europe,Spain,2021-07-18,43191073.85714286,238843.85714285716,3819709.4285714286,82986.85714285714,47332614.0,47249627.14285714
ESP,Europe,Spain,2021-07-19,43163827.28571429,255549.42857142855,3830236.2857142864,83001.0,47332614.0,47249613.0
ESP,Europe,Spain,2021-07-20,43138962.71428572,268861.0,3841772.857142857,83017.42857142858,47332614.0,47249596.571428575
ESP,Europe,Spain,2021-07-21,43113498.57142857,281601.5714285714,3854478.857142857,83035.0,47332614.0,47249579.0
ESP,Europe,Spain,2021-07-22,43087770.571428575,293900.4285714286,3867892.2857142864,83050.71428571429,47332614.0,47249563.28571428
ESP,Europe,Spain,2021-07-23,43062026.71428571,304879.0,3882639.7142857136,83068.57142857142,47332614.0,47249545.428571425
ESP,Europe,Spain,2021-07-24,43036282.85714286,315857.5714285714,3897387.142857143,83086.42857142858,47332614.0,47249527.571428575
ESP,Europe,Spain,2021-07-25,43010539.0,326836.14285714284,3912134.5714285714,83104.28571428571,47332614.0,47249509.71428572
ESP,Europe,Spain,2021-07-26,42984795.57142857,337620.71428571426,3927072.142857143,83125.57142857142,47332614.0,47249488.428571425
ESP,Europe,Spain,2021-07-27,42959178.85714285,344013.71428571426,3946270.857142857,83150.57142857142,47332614.0,47249463.428571425
ESP,Europe,Spain,2021-07-28,42934053.28571429,348620.14285714284,3966757.142857143,83183.42857142858,47332614.0,47249430.571428575
ESP,Europe,Spain,2021-07-29,42909334.28571428,351337.71428571426,3988723.142857143,83218.85714285714,47332614.0,47249395.14285714
ESP,Europe,Spain,2021-07-30,42885532.14285714,351825.2857142857,4011999.857142857,83256.71428571429,47332614.0,47249357.28571428
ESP,Europe,Spain,2021-07-31,42861729.99999999,352312.85714285716,4035276.5714285714,83294.57142857142,47332614.0,47249319.428571425
ESP,Europe,Spain,2021-08-01,42837927.85714287,352800.4285714286,4058553.2857142864,83332.42857142858,47332614.00000001,47249281.57142858
ESP,Europe,Spain,2021-08-02,42814938.0,348504.2857142857,4085785.7142857136,83386.0,47332614.0,47249228.0
ESP,Europe,Spain,2021-08-03,42792815.571428575,345714.2857142857,4110633.857142857,83450.28571428571,47332614.0,47249163.71428572
ESP,Europe,Spain,2021-08-04,42771446.71428572,341572.5714285714,4136080.4285714286,83514.28571428571,47332614.0,47249099.71428572
ESP,Europe,Spain,2021-08-05,42750835.28571428,336401.85714285716,4161792.7142857136,83584.14285714286,47332614.0,47249029.85714286
ESP,Europe,Spain,2021-08-06,42730679.85714286,330757.0,4187518.7142857136,83658.42857142858,47332614.0,47248955.571428575
ESP,Europe,Spain,2021-08-07,42710524.42857143,325112.14285714284,4213244.714285715,83732.71428571429,47332614.00000001,47248881.28571429
ESP,Europe,Spain,2021-08-08,42690369.0,319467.2857142857,4238970.714285715,83807.0,47332614.0,47248807.0
ESP,Europe,Spain,2021-08-09,42672542.28571428,311503.0,4264692.857142857,83875.85714285714,47332614.0,47248738.14285714
ESP,Europe,Spain,2021-08-10,42655379.42857143,303009.2857142857,4290284.571428572,83940.71428571429,47332614.00000001,47248673.28571429
ESP,Europe,Spain,2021-08-11,42638909.571428575,294318.4285714286,4315377.285714285,84008.71428571429,47332614.0,47248605.28571428
ESP,Europe,Spain,2021-08-12,42623007.85714285,285468.5714285714,4340060.857142857,84076.71428571429,47332614.0,47248537.28571428
ESP,Europe,Spain,2021-08-13,42607949.571428575,276696.2857142857,4363825.142857143,84143.0,47332614.0,47248471.0
ESP,Europe,Spain,2021-08-14,42592891.28571429,267924.0,4387589.428571428,84209.28571428571,47332614.0,47248404.71428572
ESP,Europe,Spain,2021-08-15,42577832.99999999,259151.7142857143,4411353.714285715,84275.57142857142,47332614.0,47248338.428571425
ESP,Europe,Spain,2021-08-16,42564762.14285714,249219.1428571429,4434290.0,84342.71428571429,47332614.0,47248271.28571428
ESP,Europe,Spain,2021-08-17,42551883.28571428,239966.7142857143,4456348.142857143,84415.85714285714,47332614.0,47248198.14285714
ESP,Europe,Spain,2021-08-18,42539728.28571429,230736.42857142855,4477653.0,84496.28571428571,47332614.0,47248117.71428572
ESP,Europe,Spain,2021-08-19,42528282.57142857,221555.2857142857,4498194.571428572,84581.57142857142,47332614.0,47248032.428571425
ESP,Europe,Spain,2021-08-20,42517294.99999999,212366.57142857145,4518275.714285715,84676.71428571429,47332614.0,47247937.28571428
ESP,Europe,Spain,2021-08-21,42506307.42857143,203177.85714285716,4538356.857142857,84771.85714285714,47332614.00000001,47247842.14285715
ESP,Europe,Spain,2021-08-22,42495319.85714286,193989.1428571429,4558438.0,84867.0,47332614.0,47247747.0
ESP,Europe,Spain,2021-08-23,42484593.28571428,186851.85714285716,4576195.857142857,84973.0,47332614.0,47247641.0
ESP,Europe,Spain,2021-08-24,42474475.85714285,179758.7142857143,4593293.857142857,85085.57142857142,47332614.0,47247528.428571425
ESP,Europe,Spain,2021-08-25,42464526.28571428,173191.14285714287,4609695.714285715,85200.85714285714,47332614.0,47247413.14285714
ESP,Europe,Spain,2021-08-26,42455338.14285715,166423.14285714287,4625529.428571428,85323.28571428571,47332614.0,47247290.71428572
ESP,Europe,Spain,2021-08-27,42446573.0,160072.85714285713,4640521.428571428,85446.71428571429,47332614.0,47247167.28571428
ESP,Europe,Spain,2021-08-28,42437807.85714286,153722.57142857142,4655513.428571428,85570.14285714286,47332614.0,47247043.85714286
ESP,Europe,Spain,2021-08-29,42429042.71428572,147372.2857142857,4670505.428571428,85693.57142857142,47332614.0,47246920.428571425
ESP,Europe,Spain,2021-08-30,42421479.0,141816.7142857143,4683509.142857143,85809.14285714286,47332614.0,47246804.85714286
ESP,Europe,Spain,2021-08-31,42414244.571428575,136129.2857142857,4696314.857142857,85925.28571428571,47332614.0,47246688.71428572
ESP,Europe,Spain,2021-09-01,42407576.28571429,130611.28571428572,4708389.428571428,86037.0,47332614.0,47246577.0
ESP,Europe,Spain,2021-09-02,42400558.571428575,126157.28571428572,4719749.857142857,86148.28571428571,47332614.0,47246465.71428572
ESP,Europe,Spain,2021-09-03,42393994.85714286,121715.0,4730642.285714285,86261.85714285714,47332614.0,47246352.14285714
ESP,Europe,Spain,2021-09-04,42387431.14285714,117272.71428571428,4741534.714285715,86375.42857142858,47332614.0,47246238.571428575
ESP,Europe,Spain,2021-09-05,42380867.42857143,112830.42857142855,4752427.142857143,86489.0,47332614.0,47246125.0
ESP,Europe,Spain,2021-09-06,42375179.71428571,107785.85714285713,4763047.714285715,86600.71428571429,47332614.0,47246013.28571428
ESP,Europe,Spain,2021-09-07,42369811.85714286,103045.14285714287,4773052.571428572,86704.42857142858,47332614.0,47245909.571428575
ESP,Europe,Spain,2021-09-08,42364615.42857143,98310.85714285713,4782886.857142857,86800.85714285714,47332614.00000001,47245813.14285715
ESP,Europe,Spain,2021-09-09,42360104.42857143,93673.57142857145,4791952.571428572,86883.42857142858,47332614.00000001,47245730.57142858
