Country/Region,Date,Num Hospitalizations,Num Hospitalizations Smooth (7 days),Num UCI,Num UCI Smooth (7 days)
Spain,2021-03-21,340,425.2857142857143,50,54.857142857142854
Spain,2021-03-22,529,434.2857142857143,65,55.42857142857143
Spain,2021-03-23,479,439.2857142857143,58,55.57142857142857
Spain,2021-03-24,505,438.57142857142856,72,56.857142857142854
Spain,2021-03-25,518,450.2857142857143,77,60.0
Spain,2021-03-26,558,467.42857142857144,72,62.42857142857143
Spain,2021-03-27,443,481.7142857142857,64,65.42857142857143
Spain,2021-03-28,346,482.57142857142856,51,65.57142857142857
Spain,2021-03-29,592,491.57142857142856,77,67.28571428571429
Spain,2021-03-30,583,506.42857142857144,65,68.28571428571429
Spain,2021-03-31,630,524.2857142857143,88,70.57142857142857
Spain,2021-04-01,548,528.5714285714286,71,69.71428571428571
Spain,2021-04-02,518,522.8571428571429,83,71.28571428571429
Spain,2021-04-03,523,534.2857142857143,64,71.28571428571429
Spain,2021-04-04,486,554.2857142857143,80,75.42857142857143
Spain,2021-04-05,698,569.4285714285714,75,75.14285714285714
Spain,2021-04-06,691,584.8571428571429,108,81.28571428571429
Spain,2021-04-07,697,594.4285714285714,84,80.71428571428571
Spain,2021-04-08,691,614.8571428571429,85,82.71428571428571
Spain,2021-04-09,719,643.5714285714286,82,82.57142857142857
Spain,2021-04-10,576,651.1428571428571,79,84.71428571428571
Spain,2021-04-11,508,654.2857142857143,94,86.71428571428571
Spain,2021-04-12,777,665.5714285714286,100,90.28571428571429
Spain,2021-04-13,743,673.0,95,88.42857142857143
Spain,2021-04-14,780,684.8571428571429,100,90.71428571428571
Spain,2021-04-15,726,689.8571428571429,106,93.71428571428571
Spain,2021-04-16,812,703.1428571428571,110,97.71428571428571
Spain,2021-04-17,614,708.5714285714286,97,100.28571428571429
Spain,2021-04-18,561,716.1428571428571,83,98.71428571428571
Spain,2021-04-19,808,720.5714285714286,104,99.28571428571429
Spain,2021-04-20,800,728.7142857142857,119,102.71428571428571
Spain,2021-04-21,745,723.7142857142857,88,101.0
Spain,2021-04-22,728,724.0,119,102.85714285714286
Spain,2021-04-23,664,702.8571428571429,111,103.0
Spain,2021-04-24,600,700.8571428571429,81,100.71428571428571
Spain,2021-04-25,526,695.8571428571429,76,99.71428571428571
Spain,2021-04-26,785,692.5714285714286,80,96.28571428571429
Spain,2021-04-27,727,682.1428571428571,97,93.14285714285714
Spain,2021-04-28,609,662.7142857142857,90,93.42857142857143
Spain,2021-04-29,662,653.2857142857143,83,88.28571428571429
Spain,2021-04-30,663,653.1428571428571,82,84.14285714285714
Spain,2021-05-01,498,638.5714285714286,70,82.57142857142857
Spain,2021-05-02,446,627.1428571428571,83,83.57142857142857
Spain,2021-05-03,528,590.4285714285714,84,84.14285714285714
Spain,2021-05-04,602,572.5714285714286,72,80.57142857142857
Spain,2021-05-05,552,564.4285714285714,95,81.28571428571429
Spain,2021-05-06,539,546.8571428571429,78,80.57142857142857
Spain,2021-05-07,532,528.1428571428571,79,80.14285714285714
Spain,2021-05-08,382,511.57142857142856,61,78.85714285714286
Spain,2021-05-09,350,497.85714285714283,41,72.85714285714286
Spain,2021-05-10,439,485.14285714285717,53,68.42857142857143
Spain,2021-05-11,447,463.0,58,66.42857142857143
Spain,2021-05-12,458,449.57142857142856,54,60.57142857142857
Spain,2021-05-13,406,430.57142857142856,41,55.285714285714285
Spain,2021-05-14,413,413.57142857142856,41,49.857142857142854
Spain,2021-05-15,307,402.85714285714283,41,47.0
Spain,2021-05-16,283,393.2857142857143,51,48.42857142857143
Spain,2021-05-17,362,382.2857142857143,56,48.857142857142854
Spain,2021-05-18,372,371.57142857142856,41,46.42857142857143
Spain,2021-05-19,328,353.0,53,46.285714285714285
Spain,2021-05-20,300,337.85714285714283,43,46.57142857142857
Spain,2021-05-21,345,328.14285714285717,49,47.714285714285715
Spain,2021-05-22,248,319.7142857142857,32,46.42857142857143
Spain,2021-05-23,215,310.0,43,45.285714285714285
Spain,2021-05-24,329,305.2857142857143,46,43.857142857142854
Spain,2021-05-25,325,298.57142857142856,40,43.714285714285715
Spain,2021-05-26,290,293.14285714285717,42,42.142857142857146
Spain,2021-05-27,282,290.57142857142856,37,41.285714285714285
Spain,2021-05-28,303,284.57142857142856,28,38.285714285714285
Spain,2021-05-29,237,283.0,20,36.57142857142857
Spain,2021-05-30,231,285.2857142857143,31,34.857142857142854
Spain,2021-05-31,304,281.7142857142857,35,33.285714285714285
Spain,2021-06-01,280,275.2857142857143,29,31.714285714285715
Spain,2021-06-02,273,272.85714285714283,31,30.142857142857142
Spain,2021-06-03,241,267.0,33,29.571428571428573
Spain,2021-06-04,239,257.85714285714283,30,29.857142857142858
Spain,2021-06-05,197,252.14285714285714,27,30.857142857142858
Spain,2021-06-06,193,246.71428571428572,33,31.142857142857142
Spain,2021-06-07,281,243.42857142857142,21,29.142857142857142
Spain,2021-06-08,250,239.14285714285714,22,28.142857142857142
Spain,2021-06-09,215,230.85714285714286,26,27.428571428571427
Spain,2021-06-10,199,224.85714285714286,17,25.142857142857142
Spain,2021-06-11,229,223.42857142857142,20,23.714285714285715
Spain,2021-06-12,163,218.57142857142858,17,22.285714285714285
Spain,2021-06-13,176,216.14285714285714,24,21.0
Spain,2021-06-14,194,203.71428571428572,28,22.0
Spain,2021-06-15,203,197.0,22,22.0
Spain,2021-06-16,200,194.85714285714286,20,21.142857142857142
Spain,2021-06-17,168,190.42857142857142,14,20.714285714285715
Spain,2021-06-18,157,180.14285714285714,8,19.0
Spain,2021-06-19,118,173.71428571428572,17,19.0
Spain,2021-06-20,131,167.28571428571428,11,17.142857142857142
Spain,2021-06-21,174,164.42857142857142,24,16.571428571428573
Spain,2021-06-22,160,158.28571428571428,12,15.142857142857142
Spain,2021-06-23,150,151.14285714285714,18,14.857142857142858
Spain,2021-06-24,144,147.71428571428572,15,15.0
Spain,2021-06-25,177,150.57142857142858,19,16.571428571428573
Spain,2021-06-26,136,153.14285714285714,11,15.714285714285714
Spain,2021-06-27,160,157.28571428571428,9,15.428571428571429
Spain,2021-06-28,172,157.0,18,14.571428571428571
Spain,2021-06-29,182,160.14285714285714,19,15.571428571428571
Spain,2021-06-30,183,164.85714285714286,16,15.285714285714286
Spain,2021-07-01,226,176.57142857142858,21,16.142857142857142
Spain,2021-07-02,191,178.57142857142858,17,15.857142857142858
Spain,2021-07-03,212,189.42857142857142,24,17.714285714285715
Spain,2021-07-04,198,194.85714285714286,14,18.428571428571427
Spain,2021-07-05,272,209.14285714285714,21,18.857142857142858
Spain,2021-07-06,295,225.28571428571428,22,19.285714285714285
Spain,2021-07-07,308,243.14285714285714,37,22.285714285714285
Spain,2021-07-08,373,264.14285714285717,27,23.142857142857142
Spain,2021-07-09,349,286.7142857142857,32,25.285714285714285
Spain,2021-07-10,328,303.2857142857143,37,27.142857142857142
Spain,2021-07-11,340,323.57142857142856,34,30.0
Spain,2021-07-12,502,356.42857142857144,42,33.0
Spain,2021-07-13,504,386.2857142857143,46,36.42857142857143
Spain,2021-07-14,562,422.57142857142856,37,36.42857142857143
Spain,2021-07-15,592,453.85714285714283,69,42.42857142857143
Spain,2021-07-16,632,494.2857142857143,62,46.714285714285715
Spain,2021-07-17,563,527.8571428571429,68,51.142857142857146
Spain,2021-07-18,585,562.8571428571429,47,53.0
Spain,2021-07-19,810,606.8571428571429,70,57.0
Spain,2021-07-20,882,660.8571428571429,82,62.142857142857146
Spain,2021-07-21,869,704.7142857142857,91,69.85714285714286
Spain,2021-07-22,928,752.7142857142857,84,72.0
Spain,2021-07-23,935,796.0,84,75.14285714285714
Spain,2021-07-24,744,821.8571428571429,94,78.85714285714286
Spain,2021-07-25,738,843.7142857142857,76,83.0
Spain,2021-07-26,954,864.2857142857143,103,87.71428571428571
Spain,2021-07-27,971,877.0,106,91.14285714285714
Spain,2021-07-28,926,885.1428571428571,101,92.57142857142857
Spain,2021-07-29,872,877.1428571428571,92,93.71428571428571
Spain,2021-07-30,896,871.5714285714286,81,93.28571428571429
Spain,2021-07-31,774,875.8571428571429,72,90.14285714285714
Spain,2021-08-01,621,859.1428571428571,101,93.71428571428571
Spain,2021-08-02,780,834.2857142857143,99,93.14285714285714
Spain,2021-08-03,947,830.8571428571429,102,92.57142857142857
Spain,2021-08-04,836,818.0,91,91.14285714285714
Spain,2021-08-05,812,809.4285714285714,86,90.28571428571429
Spain,2021-08-06,818,798.2857142857143,77,89.71428571428571
Spain,2021-08-07,659,781.8571428571429,93,92.71428571428571
Spain,2021-08-08,586,776.8571428571429,77,89.28571428571429
Spain,2021-08-09,770,775.4285714285714,81,86.71428571428571
Spain,2021-08-10,764,749.2857142857143,89,84.85714285714286
Spain,2021-08-11,733,734.5714285714286,61,80.57142857142857
Spain,2021-08-12,707,719.5714285714286,84,80.28571428571429
Spain,2021-08-13,618,691.0,82,81.0
Spain,2021-08-14,568,678.0,63,76.71428571428571
Spain,2021-08-15,507,666.7142857142857,53,73.28571428571429
Spain,2021-08-16,604,643.0,78,72.85714285714286
Spain,2021-08-17,599,619.4285714285714,59,68.57142857142857
Spain,2021-08-18,611,602.0,68,69.57142857142857
Spain,2021-08-19,554,580.1428571428571,59,66.0
Spain,2021-08-20,524,566.7142857142857,67,63.857142857142854
Spain,2021-08-21,450,549.8571428571429,50,62.0
Spain,2021-08-22,374,530.8571428571429,52,61.857142857142854
Spain,2021-08-23,535,521.0,54,58.42857142857143
Spain,2021-08-24,471,502.7142857142857,63,59.0
Spain,2021-08-25,499,486.7142857142857,57,57.42857142857143
Spain,2021-08-26,459,473.14285714285717,54,56.714285714285715
Spain,2021-08-27,437,460.7142857142857,48,54.0
Spain,2021-08-28,342,445.2857142857143,47,53.57142857142857
Spain,2021-08-29,318,437.2857142857143,52,53.57142857142857
Spain,2021-08-30,395,417.2857142857143,44,52.142857142857146
Spain,2021-08-31,384,404.85714285714283,39,48.714285714285715
Spain,2021-09-01,387,388.85714285714283,48,47.42857142857143
Spain,2021-09-02,352,373.57142857142856,51,47.0
Spain,2021-09-03,307,355.0,34,45.0
Spain,2021-09-04,247,341.42857142857144,28,42.285714285714285
Spain,2021-09-05,237,329.85714285714283,30,39.142857142857146
Spain,2021-09-06,307,317.2857142857143,31,37.285714285714285
Spain,2021-09-07,330,309.57142857142856,29,35.857142857142854
Spain,2021-09-08,257,291.0,37,34.285714285714285
Spain,2021-09-09,205,270.0,31,31.428571428571427
Spain,2021-09-10,228,258.7142857142857,30,30.857142857142858
Spain,2021-09-11,169,247.57142857142858,18,29.428571428571427
Spain,2021-09-12,162,236.85714285714286,20,28.0
Spain,2021-09-13,225,225.14285714285714,27,27.428571428571427
Spain,2021-09-14,189,205.0,22,26.428571428571427
Spain,2021-09-15,210,198.28571428571428,29,25.285714285714285
Spain,2021-09-16,183,195.14285714285714,20,23.714285714285715
Spain,2021-09-17,161,185.57142857142858,16,21.714285714285715
Spain,2021-09-18,124,179.14285714285714,21,22.142857142857142
Spain,2021-09-19,112,172.0,15,21.428571428571427
Spain,2021-09-20,155,162.0,14,19.571428571428573
Spain,2021-09-21,151,156.57142857142858,25,20.0
Spain,2021-09-22,128,144.85714285714286,13,17.714285714285715
Spain,2021-09-23,140,138.71428571428572,16,17.142857142857142
Spain,2021-09-24,138,135.42857142857142,13,16.714285714285715
Spain,2021-09-25,103,132.42857142857142,10,15.142857142857142
Spain,2021-09-26,87,128.85714285714286,9,14.285714285714286
Spain,2021-09-27,106,121.85714285714286,12,14.0
Spain,2021-09-28,111,116.14285714285714,5,11.142857142857142
Spain,2021-09-29,122,115.28571428571429,9,10.571428571428571
Spain,2021-09-30,101,109.71428571428571,12,10.0
Spain,2021-10-01,119,107.0,15,10.285714285714286
Spain,2021-10-02,94,105.71428571428571,10,10.285714285714286
Spain,2021-10-03,73,103.71428571428571,9,10.285714285714286
Spain,2021-10-04,100,102.85714285714286,12,10.285714285714286
Spain,2021-10-05,99,101.14285714285714,6,10.428571428571429
Spain,2021-10-06,97,97.57142857142857,10,10.571428571428571
Spain,2021-10-07,99,97.28571428571429,13,10.714285714285714
Spain,2021-10-08,92,93.42857142857143,11,10.142857142857142
Spain,2021-10-09,87,92.42857142857143,8,9.857142857142858
Spain,2021-10-10,88,94.57142857142857,6,9.428571428571429
Spain,2021-10-11,124,98.0,18,10.285714285714286
Spain,2021-10-12,77,94.85714285714286,11,11.0
Spain,2021-10-13,153,102.85714285714286,15,11.714285714285714
Spain,2021-10-14,120,105.85714285714286,16,12.142857142857142
Spain,2021-10-15,123,110.28571428571429,13,12.428571428571429
Spain,2021-10-16,96,111.57142857142857,10,12.714285714285714
Spain,2021-10-17,99,113.14285714285714,21,14.857142857142858
Spain,2021-10-18,139,115.28571428571429,21,15.285714285714286
Spain,2021-10-19,123,121.85714285714286,16,16.0
Spain,2021-10-20,119,117.0,13,15.714285714285714
Spain,2021-10-21,122,117.28571428571429,16,15.714285714285714
Spain,2021-10-22,115,116.14285714285714,10,15.285714285714286
Spain,2021-10-23,97,116.28571428571429,17,16.285714285714285
Spain,2021-10-24,87,114.57142857142857,12,15.0
Spain,2021-10-25,125,112.57142857142857,20,14.857142857142858
Spain,2021-10-26,111,110.85714285714286,11,14.142857142857142
Spain,2021-10-27,149,115.14285714285714,16,14.571428571428571
Spain,2021-10-28,135,117.0,19,15.0
Spain,2021-10-29,142,120.85714285714286,16,15.857142857142858
Spain,2021-10-30,107,122.28571428571429,13,15.285714285714286
Spain,2021-10-31,90,122.71428571428571,10,15.0
Spain,2021-11-01,134,124.0,12,13.857142857142858
Spain,2021-11-02,197,136.28571428571428,18,14.857142857142858
Spain,2021-11-03,139,134.85714285714286,9,13.857142857142858
Spain,2021-11-04,132,134.42857142857142,11,12.714285714285714
Spain,2021-11-05,163,137.42857142857142,18,13.0
Spain,2021-11-06,102,136.71428571428572,20,14.0
Spain,2021-11-07,115,140.28571428571428,9,13.857142857142858
Spain,2021-11-08,226,153.42857142857142,26,15.857142857142858
Spain,2021-11-09,188,152.14285714285714,27,17.142857142857142
Spain,2021-11-10,183,158.42857142857142,24,19.285714285714285
Spain,2021-11-11,179,165.14285714285714,16,20.0
Spain,2021-11-12,174,166.71428571428572,19,20.142857142857142
Spain,2021-11-13,156,174.42857142857142,18,19.857142857142858
Spain,2021-11-14,159,180.71428571428572,15,20.714285714285715
Spain,2021-11-15,217,179.42857142857142,22,20.142857142857142
Spain,2021-11-16,236,186.28571428571428,31,20.714285714285715
Spain,2021-11-17,236,193.85714285714286,19,20.0
Spain,2021-11-18,227,200.71428571428572,18,20.285714285714285
Spain,2021-11-19,283,216.28571428571428,28,21.571428571428573
Spain,2021-11-20,223,225.85714285714286,24,22.428571428571427
Spain,2021-11-21,237,237.0,33,25.0
Spain,2021-11-22,328,252.85714285714286,40,27.571428571428573
Spain,2021-11-23,323,265.2857142857143,36,28.285714285714285
Spain,2021-11-24,357,282.57142857142856,44,31.857142857142858
Spain,2021-11-25,310,294.42857142857144,36,34.42857142857143
Spain,2021-11-26,305,297.57142857142856,38,35.857142857142854
Spain,2021-11-27,255,302.14285714285717,30,36.714285714285715
Spain,2021-11-28,262,305.7142857142857,35,37.0
Spain,2021-11-29,334,306.57142857142856,54,39.0
Spain,2021-11-30,404,318.14285714285717,37,39.142857142857146
Spain,2021-12-01,379,321.2857142857143,54,40.57142857142857
Spain,2021-12-02,379,331.14285714285717,51,42.714285714285715
Spain,2021-12-03,368,340.14285714285717,45,43.714285714285715
Spain,2021-12-04,331,351.0,42,45.42857142857143
Spain,2021-12-05,311,358.0,45,46.857142857142854
Spain,2021-12-06,357,361.2857142857143,44,45.42857142857143
Spain,2021-12-07,431,365.14285714285717,61,48.857142857142854
Spain,2021-12-08,380,365.2857142857143,50,48.285714285714285
Spain,2021-12-09,460,376.85714285714283,51,48.285714285714285
Spain,2021-12-10,520,398.57142857142856,58,50.142857142857146
Spain,2021-12-11,499,422.57142857142856,60,52.714285714285715
Spain,2021-12-12,399,435.14285714285717,46,52.857142857142854
Spain,2021-12-13,494,454.7142857142857,67,56.142857142857146
Spain,2021-12-14,549,471.57142857142856,66,56.857142857142854
Spain,2021-12-15,559,497.14285714285717,84,61.714285714285715
Spain,2021-12-16,560,511.42857142857144,82,66.14285714285714
Spain,2021-12-17,617,525.2857142857143,74,68.42857142857143
Spain,2021-12-18,534,530.2857142857143,54,67.57142857142857
Spain,2021-12-19,531,549.1428571428571,65,70.28571428571429
Spain,2021-12-20,685,576.4285714285714,78,71.85714285714286
Spain,2021-12-21,756,606.0,65,71.71428571428571
Spain,2021-12-22,738,631.5714285714286,67,69.28571428571429
Spain,2021-12-23,750,658.7142857142857,73,68.0
Spain,2021-12-24,721,673.5714285714286,86,69.71428571428571
Spain,2021-12-25,685,695.1428571428571,75,72.71428571428571
Spain,2021-12-26,797,733.1428571428571,79,74.71428571428571
Spain,2021-12-27,1094,791.5714285714286,99,77.71428571428571
Spain,2021-12-28,1201,855.1428571428571,96,82.14285714285714
Spain,2021-12-29,1189,919.5714285714286,72,82.85714285714286
Spain,2021-12-30,1194,983.0,98,86.42857142857143
Spain,2021-12-31,982,1020.2857142857143,72,84.42857142857143
Spain,2022-01-01,956,1059.0,100,88.0
Spain,2022-01-02,1057,1096.142857142857,89,89.42857142857143
Spain,2022-01-03,1360,1134.142857142857,115,91.71428571428571
Spain,2022-01-04,1517,1179.2857142857142,90,90.85714285714286
Spain,2022-01-05,1479,1220.7142857142858,116,97.14285714285714
Spain,2022-01-06,1236,1226.7142857142858,89,95.85714285714286
Spain,2022-01-07,1453,1294.0,93,98.85714285714286
Spain,2022-01-08,1323,1346.4285714285713,92,97.71428571428571
Spain,2022-01-09,1224,1370.2857142857142,98,99.0
Spain,2022-01-10,1578,1401.4285714285713,117,99.28571428571429
Spain,2022-01-11,1675,1424.0,103,101.14285714285714
Spain,2022-01-12,1632,1445.857142857143,109,100.14285714285714
Spain,2022-01-13,1554,1491.2857142857142,116,104.0
Spain,2022-01-14,1553,1505.5714285714287,99,104.85714285714286
Spain,2022-01-15,1353,1509.857142857143,77,102.71428571428571
Spain,2022-01-16,1209,1507.7142857142858,78,99.85714285714286
Spain,2022-01-17,1614,1512.857142857143,111,99.0
Spain,2022-01-18,1580,1499.2857142857142,90,97.14285714285714
Spain,2022-01-19,1619,1497.4285714285713,98,95.57142857142857
Spain,2022-01-20,1559,1498.142857142857,91,92.0
Spain,2022-01-21,1489,1489.0,99,92.0
Spain,2022-01-22,1182,1464.5714285714287,68,90.71428571428571
Spain,2022-01-23,1096,1448.4285714285713,76,90.42857142857143
Spain,2022-01-24,1399,1417.7142857142858,93,87.85714285714286
Spain,2022-01-25,1363,1386.7142857142858,94,88.42857142857143
Spain,2022-01-26,1394,1354.5714285714287,82,86.14285714285714
Spain,2022-01-27,1261,1312.0,87,85.57142857142857
Spain,2022-01-28,1222,1273.857142857143,73,81.85714285714286
Spain,2022-01-29,1009,1249.142857142857,56,80.14285714285714
Spain,2022-01-30,924,1224.5714285714287,68,79.0
Spain,2022-01-31,1122,1185.0,79,77.0
Spain,2022-02-01,1126,1151.142857142857,56,71.57142857142857
Spain,2022-02-02,1035,1099.857142857143,68,69.57142857142857
Spain,2022-02-03,1005,1063.2857142857142,70,67.14285714285714
Spain,2022-02-04,983,1029.142857142857,64,65.85714285714286
Spain,2022-02-05,768,994.7142857142857,39,63.42857142857143
Spain,2022-02-06,720,965.5714285714286,41,59.57142857142857
Spain,2022-02-07,866,929.0,55,56.142857142857146
Spain,2022-02-08,873,892.8571428571429,45,54.57142857142857
Spain,2022-02-09,729,849.1428571428571,39,50.42857142857143
Spain,2022-02-10,754,813.2857142857143,43,46.57142857142857
Spain,2022-02-11,651,765.8571428571429,51,44.714285714285715
Spain,2022-02-12,531,732.0,25,42.714285714285715
Spain,2022-02-13,486,698.5714285714286,24,40.285714285714285
Spain,2022-02-14,644,666.8571428571429,42,38.42857142857143
Spain,2022-02-15,598,627.5714285714286,37,37.285714285714285
Spain,2022-02-16,544,601.1428571428571,43,37.857142857142854
Spain,2022-02-17,571,575.0,29,35.857142857142854
Spain,2022-02-18,507,554.4285714285714,18,31.142857142857142
Spain,2022-02-19,426,539.4285714285714,17,30.0
Spain,2022-02-20,352,520.2857142857143,17,29.0
Spain,2022-02-21,432,490.0,34,27.857142857142858
Spain,2022-02-22,428,465.7142857142857,16,24.857142857142858
Spain,2022-02-23,421,448.14285714285717,25,22.285714285714285
Spain,2022-02-24,383,421.2857142857143,20,21.0
Spain,2022-02-25,376,402.57142857142856,19,21.142857142857142
Spain,2022-02-26,286,382.57142857142856,23,22.0
Spain,2022-02-27,251,368.14285714285717,16,21.857142857142858
Spain,2022-02-28,406,364.42857142857144,23,20.285714285714285
Spain,2022-03-01,323,349.42857142857144,15,20.142857142857142
Spain,2022-03-02,349,339.14285714285717,15,18.714285714285715
Spain,2022-03-03,359,335.7142857142857,17,18.285714285714285
Spain,2022-03-04,344,331.14285714285717,10,17.0
Spain,2022-03-05,235,323.85714285714283,17,16.142857142857142
Spain,2022-03-06,248,323.42857142857144,20,16.714285714285715
Spain,2022-03-07,347,315.0,23,16.714285714285715
Spain,2022-03-08,356,319.7142857142857,25,18.142857142857142
Spain,2022-03-09,337,318.0,22,19.142857142857142
Spain,2022-03-10,319,312.2857142857143,13,18.571428571428573
Spain,2022-03-11,315,308.14285714285717,22,20.285714285714285
Spain,2022-03-12,256,311.14285714285717,18,20.428571428571427
Spain,2022-03-13,288,316.85714285714283,15,19.714285714285715
Spain,2022-03-14,356,318.14285714285717,19,19.142857142857142
Spain,2022-03-15,375,320.85714285714283,19,18.285714285714285
Spain,2022-03-16,365,324.85714285714283,12,16.857142857142858
Spain,2022-03-17,343,328.2857142857143,17,17.428571428571427
Spain,2022-03-18,354,333.85714285714283,10,15.714285714285714
